rad_scale,transport_scale,storage_scale,mode,stress,n,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,min_Es_p05,min_Pm_p05
24.0,12.0,2.0,a10_hybrid_v2,burst_heat,64,0.359375,0.0,0.0015826617211934554,0.0,0.01311848060344462,0.01862886009388852,0.04213541666666667,0.9432649959140639,1.0665924320380655,0.4430349988768528,0.84
24.0,12.0,2.0,a10_hybrid_v2,combined_harsh,64,1.0,0.0,0.137012696698656,0.12044604680932425,0.32639815708789854,0.3709769509552763,0.23104166666666665,0.8902610965163438,1.2609522986679604,0.2538110709382078,0.5310992926302149
24.0,12.0,2.0,a10_hybrid_v2,combined_moderate,64,0.4375,0.0,0.002009154141883697,0.0,0.011745343008775413,0.01484507734202971,0.058932291666666664,0.9238964869683083,1.0589718553933525,0.3311138749653646,0.72
24.0,12.0,2.0,a10_hybrid_v2,eclipse_transition,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616778738217122,0.8834849293164501,0.516122303024244,0.84
24.0,12.0,2.0,a10_hybrid_v2,nominal,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9596838805922387,0.8840844865867287,0.5175028459489769,0.84
24.0,12.0,2.0,a10_hybrid_v2,power_shortage,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546764009977738,0.889072823286024,0.5000765145917995,0.84
24.0,12.0,2.0,a10_hybrid_v2,radiator_degradation,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9433716887493806,0.9058431324386472,0.43804621035005603,0.84
24.0,12.0,2.0,a10_hybrid_v2,solar_heating,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554474125968954,0.8842221022745963,0.5092687393717326,0.84
24.0,12.0,2.0,a10_hybrid_v2,storage_saturation,64,0.046875,0.0,4.194791460955962e-05,0.0,4.194791460955962e-05,4.194791460955962e-05,0.0058203125,0.93961240418922,0.9943770992228167,0.28343737760307913,0.84
24.0,12.0,2.0,no_control,burst_heat,64,1.0,0.0,32.93305866547919,30.026539003855763,52.20318950705154,56.62247564496667,0.9563671874999999,1.0000000000000162,3.423301827802138,0.86,0.84
24.0,12.0,2.0,no_control,combined_harsh,64,1.0,0.0,64.63910413343527,66.86705822477748,95.25427716136653,99.58027663469213,0.9670442708333334,1.0000000000000162,3.915703855899141,0.62,0.65
24.0,12.0,2.0,no_control,combined_moderate,64,1.0,0.0,34.004154258549164,33.212818707002015,52.68619356271597,55.26314325861045,0.9628255208333334,1.0000000000000162,3.216742599867406,0.72,0.72
24.0,12.0,2.0,no_control,eclipse_transition,64,1.0,0.0,10.058153209744445,8.945976534296028,17.698471476417563,19.359605781500825,0.9562890625,1.0000000000000162,1.8606168412299915,0.86,0.84
24.0,12.0,2.0,no_control,nominal,64,1.0,0.0,10.352395495180346,9.606780102475676,18.221514605401012,19.11543965176024,0.9568359375,1.0000000000000162,1.8902192815227974,0.86,0.84
24.0,12.0,2.0,no_control,power_shortage,64,1.0,0.0,12.02889919859696,11.356202303590631,20.751207559086815,22.336109103918343,0.9592708333333333,1.0000000000000162,1.9252970235880165,0.86,0.84
